 CONF#         E (xTB)          ΔE (xTB)          E (DFT)          ΔE (DFT)        ΔGsolv (xTB)          Gtot             ΔGtot          Boltzmann weight   
CONF307       -32.647042          2.76          -393.297766          2.88            0.582206         -393.296838          2.93                0.02         
CONF308       -32.647046          2.76          -393.297650          2.95            0.584988         -393.296718          3.00                0.02         
CONF309       -32.647100          2.73          -393.299704          1.67            0.624005         -393.298709          1.75                0.15         
CONF310       -32.647025          2.77          -393.297246          3.21            0.576998         -393.296326          3.25                0.01         
CONF311       -32.647037          2.77          -393.297663          2.95            0.585164         -393.296730          3.00                0.02         
CONF312       -32.647076          2.74          -393.298916          2.16            0.608869         -393.297945          2.23                0.07         
CONF313       -32.647041          2.76          -393.297647          2.96            0.584697         -393.296715          3.01                0.02         
CONF314       -32.647069          2.75          -393.298869          2.19            0.608571         -393.297899          2.26                0.06         
CONF315       -32.647019          2.78          -393.297829          2.84            0.582781         -393.296900          2.89                0.02         
CONF316       -32.647007          2.78          -393.297834          2.84            0.577613         -393.296914          2.88                0.02         
CONF317       -32.647050          2.76          -393.299023          2.09            0.608091         -393.298054          2.17                0.08         
CONF318       -32.647036          2.77          -393.299068          2.06            0.607746         -393.298099          2.14                0.08         
CONF319       -32.647007          2.78          -393.297685          2.93            0.579043         -393.296763          2.98                0.02         
CONF320       -32.647032          2.77          -393.298918          2.16            0.601363         -393.297960          2.22                0.07         
CONF321       -32.646979          2.80          -393.297734          2.90            0.573840         -393.296819          2.94                0.02         
CONF322       -32.646979          2.80          -393.297765          2.88            0.573720         -393.296851          2.92                0.02         
CONF323       -32.646976          2.80          -393.297771          2.88            0.573334         -393.296857          2.92                0.02         
CONF324       -32.646975          2.80          -393.297681          2.93            0.575624         -393.296764          2.98                0.02         
CONF325       -32.646993          2.79          -393.297948          2.77            0.588301         -393.297010          2.82                0.03         
CONF326       -32.647013          2.78          -393.297747          2.89            0.602250         -393.296787          2.96                0.02         
CONF327       -32.647013          2.78          -393.297744          2.89            0.602088         -393.296785          2.96                0.02         
CONF328       -32.646985          2.80          -393.298009          2.73            0.587279         -393.297073          2.78                0.03         
CONF329       -32.646958          2.82          -393.297447          3.08            0.573561         -393.296533          3.12                0.02         
CONF330       -32.647012          2.78          -393.298729          2.28            0.607767         -393.297760          2.35                0.06         
CONF331       -32.646957          2.82          -393.297455          3.08            0.573460         -393.296541          3.12                0.02         
CONF332       -32.646957          2.82          -393.297487          3.06            0.573564         -393.296573          3.09                0.02         
CONF333       -32.646954          2.82          -393.297678          2.94            0.571915         -393.296767          2.97                0.02         
CONF334       -32.646975          2.80          -393.297598          2.99            0.585920         -393.296665          3.04                0.02         
CONF335       -32.646953          2.82          -393.297748          2.89            0.571934         -393.296836          2.93                0.02         
CONF336       -32.646948          2.82          -393.297780          2.87            0.579223         -393.296857          2.92                0.02         
CONF337       -32.647024          2.77          -393.297671          2.94            0.592913         -393.296726          3.00                0.02         
CONF338       -32.646933          2.83          -393.297614          2.98            0.572847         -393.296701          3.01                0.02         
CONF339       -32.646936          2.83          -393.297689          2.93            0.574759         -393.296773          2.97                0.02         
CONF340       -32.646933          2.83          -393.297672          2.94            0.574944         -393.296756          2.98                0.02         
CONF341       -32.646930          2.83          -393.297596          2.99            0.573926         -393.296682          3.03                0.02         
CONF342       -32.646980          2.80          -393.299201          1.98            0.606866         -393.298234          2.05                0.09         
CONF343       -32.646911          2.84          -393.297236          3.21            0.572916         -393.296323          3.25                0.01         
CONF344       -32.646946          2.82          -393.297409          3.11            0.575939         -393.296491          3.15                0.01         
CONF345       -32.646931          2.83          -393.297656          2.95            0.575041         -393.296739          2.99                0.02         
CONF346       -32.646986          2.80          -393.299188          1.99            0.607369         -393.298220          2.06                0.09         
CONF347       -32.646944          2.82          -393.297638          2.96            0.578387         -393.296717          3.00                0.02         
CONF348       -32.646911          2.84          -393.297642          2.96            0.576505         -393.296724          3.00                0.02         
CONF349       -32.646873          2.87          -393.297045          3.33            0.574895         -393.296129          3.37                0.01         
CONF350       -32.646871          2.87          -393.297330          3.15            0.574385         -393.296415          3.19                0.01         
CONF351       -32.646896          2.85          -393.297501          3.05            0.576743         -393.296582          3.09                0.02         
CONF352       -32.646873          2.87          -393.297429          3.09            0.579611         -393.296506          3.14                0.01         
CONF353       -32.646895          2.85          -393.297505          3.05            0.576630         -393.296586          3.09                0.02         
CONF354       -32.646867          2.87          -393.297524          3.03            0.578865         -393.296602          3.08                0.02         
CONF355       -32.646870          2.87          -393.297409          3.11            0.579794         -393.296485          3.15                0.01         
CONF356       -32.646853          2.88          -393.297324          3.16            0.572613         -393.296412          3.20                0.01         
CONF357       -32.646841          2.89          -393.297355          3.14            0.568414         -393.296449          3.17                0.01         
CONF358       -32.646859          2.88          -393.297338          3.15            0.581992         -393.296411          3.20                0.01         
CONF359       -32.646860          2.88          -393.297319          3.16            0.581110         -393.296393          3.21                0.01         
CONF360       -32.646837          2.89          -393.297477          3.06            0.568592         -393.296571          3.10                0.02         
CONF361       -32.646854          2.88          -393.297494          3.05            0.579629         -393.296570          3.10                0.02         
CONF362       -32.646833          2.89          -393.297556          3.01            0.568137         -393.296651          3.05                0.02         
CONF363       -32.646827          2.90          -393.296771          3.51            0.565529         -393.295869          3.54                0.01         
CONF364       -32.646854          2.88          -393.297239          3.21            0.573208         -393.296325          3.25                0.01         
CONF365       -32.646845          2.89          -393.297486          3.06            0.579938         -393.296562          3.10                0.02         
CONF366       -32.646852          2.88          -393.297643          2.96            0.585280         -393.296710          3.01                0.02         
CONF367       -32.646817          2.90          -393.297505          3.05            0.570626         -393.296595          3.08                0.02         
CONF368       -32.646827          2.90          -393.297571          3.00            0.577549         -393.296651          3.05                0.02         
CONF369       -32.646822          2.90          -393.297409          3.11            0.577373         -393.296489          3.15                0.01         
CONF370       -32.646807          2.91          -393.297415          3.10            0.577672         -393.296494          3.14                0.01         
CONF371       -32.646827          2.90          -393.298603          2.36            0.598073         -393.297650          2.42                0.05         
CONF372       -32.646827          2.90          -393.298990          2.11            0.603795         -393.298028          2.18                0.07         
CONF373       -32.646818          2.90          -393.298733          2.27            0.599546         -393.297778          2.34                0.06         
CONF374       -32.646756          2.94          -393.298652          2.32            0.597055         -393.297701          2.39                0.05         
CONF375       -32.646753          2.94          -393.298764          2.26            0.598227         -393.297810          2.32                0.06         
CONF376       -32.646724          2.96          -393.298516          2.41            0.596116         -393.297566          2.47                0.05         
CONF377       -32.646692          2.98          -393.298375          2.50            0.595403         -393.297426          2.56                0.04         
CONF378       -32.646746          2.95          -393.298781          2.24            0.596869         -393.297830          2.31                0.06         
CONF379       -32.646776          2.93          -393.297735          2.90            0.662476         -393.296680          3.03                0.02         
CONF380       -32.646777          2.93          -393.297461          3.07            0.664755         -393.296402          3.20                0.01         
CONF381       -32.646637          3.02          -393.298480          2.43            0.593216         -393.297535          2.49                0.04         
CONF382       -32.646609          3.03          -393.298377          2.50            0.591703         -393.297434          2.55                0.04         
CONF383       -32.646625          3.02          -393.299228          1.96            0.655497         -393.298184          2.08                0.09         
CONF384       -32.646618          3.03          -393.299892          1.55            0.656224         -393.298847          1.67                0.18         
CONF385       -32.646582          3.05          -393.299089          2.05            0.636017         -393.298076          2.15                0.08         
CONF386       -32.646550          3.07          -393.297137          3.28            0.633376         -393.296128          3.37                0.01         
CONF387       -32.646549          3.07          -393.297118          3.29            0.634003         -393.296108          3.39                0.01         
CONF388       -32.646514          3.09          -393.297241          3.21            0.620109         -393.296253          3.30                0.01         
CONF389       -32.646510          3.10          -393.297103          3.30            0.617421         -393.296119          3.38                0.01         
CONF390       -32.646440          3.14          -393.297715          2.91            0.583987         -393.296784          2.96                0.02         
CONF391       -32.646504          3.10          -393.297261          3.20            0.625803         -393.296263          3.29                0.01         
CONF392       -32.646425          3.15          -393.297636          2.96            0.582300         -393.296708          3.01                0.02         
CONF393       -32.646484          3.11          -393.299176          2.00            0.629896         -393.298172          2.09                0.09         
CONF394       -32.646393          3.17          -393.297280          3.19            0.578505         -393.296358          3.23                0.01         
CONF395       -32.646437          3.14          -393.296995          3.37            0.613820         -393.296016          3.44                0.01         
CONF396       -32.646431          3.15          -393.296812          3.48            0.614881         -393.295832          3.56                0.01         
CONF397       -32.646473          3.12          -393.297585          2.99            0.643678         -393.296559          3.10                0.02         
CONF398       -32.646357          3.19          -393.296532          3.66            0.582546         -393.295604          3.70                0.01         
CONF399       -32.646344          3.20          -393.297401          3.11            0.576992         -393.296481          3.15                0.01         
CONF400       -32.646416          3.16          -393.297228          3.22            0.622111         -393.296237          3.31                0.01         
CONF401       -32.646408          3.16          -393.297168          3.26            0.618821         -393.296181          3.34                0.01         
CONF402       -32.646392          3.17          -393.297202          3.24            0.616720         -393.296219          3.32                0.01         
CONF403       -32.646383          3.18          -393.297222          3.22            0.616245         -393.296240          3.30                0.01         
CONF404       -32.646401          3.16          -393.297238          3.21            0.628666         -393.296236          3.31                0.01         
CONF405       -32.646399          3.17          -393.297088          3.31            0.628884         -393.296086          3.40                0.01         
CONF406       -32.646377          3.18          -393.297483          3.06            0.621910         -393.296492          3.15                0.01         
CONF407       -32.646310          3.22          -393.296750          3.52            0.585641         -393.295817          3.57                0.01         
CONF408       -32.646298          3.23          -393.296492          3.68            0.583807         -393.295561          3.73                0.01         
CONF409       -32.646317          3.22          -393.296694          3.55            0.598166         -393.295741          3.62                0.01         
CONF410       -32.646294          3.23          -393.296775          3.50            0.584799         -393.295843          3.55                0.01         
CONF411       -32.646293          3.23          -393.296726          3.53            0.585171         -393.295794          3.58                0.01         
CONF412       -32.646292          3.23          -393.296524          3.66            0.583837         -393.295594          3.71                0.01         
CONF413       -32.646339          3.20          -393.296786          3.50            0.613778         -393.295808          3.57                0.01         
CONF414       -32.646260          3.25          -393.296352          3.77            0.580264         -393.295428          3.81                0.00         
CONF415       -32.646308          3.22          -393.297414          3.10            0.610638         -393.296441          3.18                0.01         
CONF416       -32.646287          3.24          -393.296728          3.53            0.599349         -393.295773          3.60                0.01         
CONF417       -32.646257          3.25          -393.296352          3.77            0.581463         -393.295425          3.82                0.00         
CONF418       -32.646277          3.24          -393.296751          3.52            0.596465         -393.295801          3.58                0.01         
CONF419       -32.646279          3.24          -393.296721          3.54            0.600655         -393.295764          3.60                0.01         
CONF420       -32.646281          3.24          -393.296871          3.44            0.601572         -393.295912          3.51                0.01         
CONF421       -32.646283          3.24          -393.297283          3.18            0.603062         -393.296322          3.25                0.01         
CONF422       -32.646268          3.25          -393.296667          3.57            0.593712         -393.295721          3.63                0.01         
CONF423       -32.646272          3.25          -393.296888          3.43            0.598451         -393.295934          3.50                0.01         
CONF424       -32.646253          3.26          -393.296315          3.79            0.589862         -393.295375          3.85                0.00         
CONF425       -32.646230          3.27          -393.296188          3.87            0.578795         -393.295266          3.92                0.00         
CONF426       -32.646255          3.26          -393.296568          3.63            0.592452         -393.295624          3.69                0.01         
CONF427       -32.646298          3.23          -393.297046          3.33            0.626494         -393.296047          3.42                0.01         
CONF428       -32.646299          3.23          -393.297297          3.18            0.627373         -393.296298          3.27                0.01         
CONF429       -32.646232          3.27          -393.296235          3.84            0.586199         -393.295301          3.89                0.00         
CONF430       -32.646232          3.27          -393.296714          3.54            0.585922         -393.295780          3.59                0.01         
CONF431       -32.646232          3.27          -393.296665          3.57            0.585884         -393.295731          3.62                0.01         
CONF432       -32.646229          3.27          -393.296640          3.59            0.585493         -393.295707          3.64                0.01         
CONF433       -32.646270          3.25          -393.297305          3.17            0.601627         -393.296346          3.24                0.01         
CONF434       -32.646257          3.25          -393.296475          3.69            0.603206         -393.295514          3.76                0.01         
CONF435       -32.646231          3.27          -393.296484          3.69            0.587574         -393.295547          3.74                0.01         
CONF436       -32.646281          3.24          -393.297718          2.91            0.619184         -393.296732          3.00                0.02         
CONF437       -32.646208          3.29          -393.296580          3.63            0.582687         -393.295651          3.67                0.01         
CONF438       -32.646205          3.29          -393.296571          3.63            0.582856         -393.295642          3.68                0.01         
CONF439       -32.646212          3.28          -393.296738          3.53            0.585831         -393.295805          3.58                0.01         
CONF440       -32.646208          3.29          -393.296349          3.77            0.585633         -393.295416          3.82                0.00         
CONF441       -32.646227          3.27          -393.296660          3.58            0.597690         -393.295708          3.64                0.01         
CONF442       -32.646225          3.28          -393.296763          3.51            0.596052         -393.295813          3.57                0.01         
CONF443       -32.646223          3.28          -393.296623          3.60            0.597416         -393.295671          3.66                0.01         
CONF444       -32.646206          3.29          -393.296610          3.61            0.585869         -393.295676          3.66                0.01         
CONF445       -32.646244          3.26          -393.296777          3.50            0.613690         -393.295799          3.58                0.01         
CONF446       -32.646201          3.29          -393.296440          3.71            0.585930         -393.295507          3.76                0.01         
CONF447       -32.646187          3.30          -393.298042          2.71            0.582631         -393.297114          2.76                0.03         
CONF448       -32.646223          3.28          -393.297492          3.05            0.605517         -393.296527          3.12                0.02         
CONF449       -32.646240          3.27          -393.297735          2.90            0.617358         -393.296751          2.98                0.02         
CONF450       -32.646204          3.29          -393.297147          3.27            0.595283         -393.296199          3.33                0.01         
CONF451       -32.646202          3.29          -393.296672          3.57            0.595985         -393.295723          3.63                0.01         
CONF452       -32.646217          3.28          -393.297398          3.11            0.605258         -393.296433          3.18                0.01         
CONF453       -32.646223          3.28          -393.297483          3.06            0.606026         -393.296517          3.13                0.01         
CONF454       -32.646243          3.26          -393.298669          2.31            0.622832         -393.297677          2.40                0.05         
CONF455       -32.646200          3.29          -393.297000          3.36            0.596684         -393.296049          3.42                0.01         
CONF456       -32.646225          3.28          -393.296773          3.50            0.603580         -393.295811          3.57                0.01         
CONF457       -32.646221          3.28          -393.296887          3.43            0.610993         -393.295913          3.51                0.01         
CONF458       -32.646228          3.27          -393.297015          3.35            0.616392         -393.296032          3.43                0.01         
CONF459       -32.646192          3.30          -393.297062          3.32            0.594068         -393.296116          3.38                0.01         
CONF460       -32.646218          3.28          -393.297158          3.26            0.603534         -393.296197          3.33                0.01         
CONF461       -32.646200          3.29          -393.296921          3.41            0.602502         -393.295960          3.48                0.01         
CONF462       -32.646202          3.29          -393.296967          3.38            0.605310         -393.296003          3.45                0.01         
CONF463       -32.646195          3.29          -393.296779          3.50            0.602151         -393.295820          3.57                0.01         
CONF464       -32.646257          3.26          -393.297006          3.36            0.638129         -393.295989          3.46                0.01         
CONF465       -32.646255          3.26          -393.297052          3.33            0.637250         -393.296036          3.43                0.01         
CONF466       -32.646233          3.27          -393.296906          3.42            0.612792         -393.295929          3.50                0.01         
CONF467       -32.646235          3.27          -393.297150          3.27            0.614395         -393.296171          3.35                0.01         
CONF468       -32.646171          3.31          -393.296639          3.59            0.588911         -393.295700          3.64                0.01         
CONF469       -32.646170          3.31          -393.296641          3.59            0.588659         -393.295702          3.64                0.01         
CONF470       -32.646170          3.31          -393.296649          3.58            0.589140         -393.295710          3.64                0.01         
CONF471       -32.646157          3.32          -393.296417          3.73            0.587401         -393.295481          3.78                0.01         
CONF472       -32.646190          3.30          -393.297216          3.23            0.610731         -393.296243          3.30                0.01         
CONF473       -32.646137          3.33          -393.296325          3.79            0.578264         -393.295403          3.83                0.00         
CONF474       -32.646151          3.32          -393.296622          3.60            0.587141         -393.295687          3.65                0.01         
CONF475       -32.646148          3.32          -393.296633          3.59            0.587171         -393.295697          3.64                0.01         
CONF476       -32.646205          3.29          -393.297046          3.33            0.619475         -393.296059          3.42                0.01         
CONF477       -32.646129          3.34          -393.296364          3.76            0.577577         -393.295444          3.80                0.00         
CONF478       -32.646179          3.30          -393.297347          3.14            0.603539         -393.296386          3.21                0.01         
CONF479       -32.646192          3.30          -393.296891          3.43            0.618395         -393.295906          3.51                0.01         
CONF480       -32.646185          3.30          -393.297548          3.02            0.614921         -393.296568          3.10                0.02         
CONF481       -32.646183          3.30          -393.297687          2.93            0.613790         -393.296709          3.01                0.02         
CONF482       -32.646182          3.30          -393.297642          2.96            0.614929         -393.296662          3.04                0.02         
CONF483       -32.646161          3.32          -393.296993          3.37            0.606855         -393.296026          3.44                0.01         
CONF484       -32.646170          3.31          -393.296824          3.47            0.613094         -393.295847          3.55                0.01         
CONF485       -32.646174          3.31          -393.297634          2.96            0.613897         -393.296656          3.04                0.02         
CONF486       -32.646130          3.33          -393.296335          3.78            0.588872         -393.295397          3.83                0.00         
CONF487       -32.646129          3.34          -393.296494          3.68            0.589093         -393.295555          3.73                0.01         
CONF488       -32.646183          3.30          -393.297640          2.96            0.612880         -393.296663          3.04                0.02         
CONF489       -32.646128          3.34          -393.296442          3.71            0.589025         -393.295504          3.77                0.01         
CONF490       -32.646129          3.34          -393.296460          3.70            0.589351         -393.295521          3.76                0.01         
CONF491       -32.646129          3.34          -393.296538          3.65            0.589438         -393.295599          3.71                0.01         
CONF492       -32.646137          3.33          -393.297309          3.17            0.605597         -393.296344          3.24                0.01         
CONF493       -32.646099          3.35          -393.296646          3.58            0.582238         -393.295718          3.63                0.01         
CONF494       -32.646152          3.32          -393.296846          3.46            0.616167         -393.295864          3.54                0.01         
CONF495       -32.646131          3.33          -393.296484          3.69            0.589380         -393.295544          3.74                0.01         
CONF496       -32.646102          3.35          -393.296663          3.57            0.584560         -393.295731          3.62                0.01         
CONF497       -32.646130          3.33          -393.297313          3.17            0.603463         -393.296351          3.23                0.01         
CONF498       -32.646091          3.36          -393.296266          3.82            0.580392         -393.295341          3.87                0.00         
CONF499       -32.646090          3.36          -393.296584          3.62            0.580693         -393.295659          3.67                0.01         
CONF500       -32.646125          3.34          -393.297109          3.29            0.604191         -393.296146          3.36                0.01         
CONF501       -32.646164          3.31          -393.296617          3.60            0.588547         -393.295679          3.66                0.01         
CONF502       -32.646123          3.34          -393.297188          3.24            0.605601         -393.296223          3.31                0.01         
CONF503       -32.646124          3.34          -393.297212          3.23            0.605325         -393.296247          3.30                0.01         
CONF504       -32.646141          3.33          -393.296643          3.59            0.612417         -393.295667          3.66                0.01         
CONF505       -32.646070          3.37          -393.296295          3.80            0.579349         -393.295371          3.85                0.00         
CONF506       -32.646107          3.35          -393.296837          3.46            0.604396         -393.295874          3.53                0.01         
CONF507       -32.646107          3.35          -393.296865          3.45            0.604620         -393.295902          3.52                0.01         
CONF508       -32.646079          3.37          -393.296519          3.66            0.594081         -393.295572          3.72                0.01         
CONF509       -32.646077          3.37          -393.297217          3.23            0.593458         -393.296271          3.28                0.01         
CONF510       -32.646096          3.36          -393.297538          3.02            0.605561         -393.296573          3.10                0.02         
CONF511       -32.646080          3.37          -393.296484          3.69            0.595711         -393.295534          3.75                0.01         
CONF512       -32.646071          3.37          -393.296644          3.59            0.590962         -393.295702          3.64                0.01         
CONF513       -32.646108          3.35          -393.296866          3.45            0.604951         -393.295902          3.52                0.01         
CONF514       -32.646105          3.35          -393.296653          3.58            0.613216         -393.295675          3.66                0.01         
CONF515       -32.646069          3.37          -393.296653          3.58            0.592060         -393.295709          3.64                0.01         
CONF516       -32.646103          3.35          -393.297197          3.24            0.613838         -393.296219          3.32                0.01         
CONF517       -32.646071          3.37          -393.296650          3.58            0.592382         -393.295706          3.64                0.01         
CONF518       -32.646068          3.37          -393.296480          3.69            0.586494         -393.295545          3.74                0.01         
CONF519       -32.646124          3.34          -393.297348          3.14            0.602816         -393.296387          3.21                0.01         
CONF520       -32.646094          3.36          -393.297341          3.15            0.605911         -393.296376          3.22                0.01         
CONF521       -32.646059          3.38          -393.296513          3.67            0.592140         -393.295570          3.72                0.01         
CONF522       -32.646068          3.37          -393.296778          3.50            0.594714         -393.295831          3.56                0.01         
CONF523       -32.646061          3.38          -393.296727          3.53            0.597119         -393.295775          3.60                0.01         
CONF524       -32.646123          3.34          -393.297194          3.24            0.605563         -393.296229          3.31                0.01         
CONF525       -32.646086          3.36          -393.297628          2.97            0.604225         -393.296666          3.04                0.02         
CONF526       -32.646068          3.37          -393.296857          3.45            0.603035         -393.295896          3.52                0.01         
CONF527       -32.646031          3.40          -393.296605          3.61            0.581226         -393.295679          3.66                0.01         
CONF528       -32.646040          3.39          -393.296717          3.54            0.587654         -393.295780          3.59                0.01         
CONF529       -32.646061          3.38          -393.296885          3.43            0.601150         -393.295927          3.50                0.01         
CONF530       -32.646083          3.36          -393.296706          3.55            0.583253         -393.295777          3.59                0.01         
CONF531       -32.646024          3.40          -393.296621          3.60            0.580107         -393.295697          3.64                0.01         
CONF532       -32.646043          3.39          -393.296265          3.82            0.594379         -393.295318          3.88                0.00         
CONF533       -32.646024          3.40          -393.296543          3.65            0.582009         -393.295615          3.70                0.01         
CONF534       -32.646028          3.40          -393.296656          3.58            0.581495         -393.295729          3.62                0.01         
CONF535       -32.646027          3.40          -393.296571          3.63            0.587640         -393.295635          3.68                0.01         
CONF536       -32.646053          3.38          -393.297023          3.35            0.605342         -393.296059          3.42                0.01         
CONF537       -32.646042          3.39          -393.296632          3.59            0.599594         -393.295676          3.66                0.01         
CONF538       -32.646035          3.39          -393.297127          3.28            0.592062         -393.296183          3.34                0.01         
CONF539       -32.646042          3.39          -393.296235          3.84            0.593345         -393.295290          3.90                0.00         
CONF540       -32.646036          3.39          -393.297220          3.22            0.597610         -393.296267          3.29                0.01         
CONF541       -32.646029          3.40          -393.297160          3.26            0.598209         -393.296206          3.33                0.01         
CONF542       -32.646032          3.40          -393.297177          3.25            0.596574         -393.296227          3.31                0.01         
CONF543       -32.646021          3.40          -393.296554          3.64            0.596326         -393.295604          3.70                0.01         
CONF544       -32.646017          3.41          -393.297124          3.28            0.595812         -393.296174          3.35                0.01         
CONF545       -32.646013          3.41          -393.296864          3.45            0.600961         -393.295907          3.51                0.01         
CONF546       -32.646016          3.41          -393.297293          3.18            0.603045         -393.296332          3.25                0.01         
CONF547       -32.646064          3.38          -393.296740          3.52            0.595604         -393.295791          3.59                0.01         
CONF548       -32.646001          3.42          -393.296841          3.46            0.598310         -393.295888          3.52                0.01         
CONF549       -32.645980          3.43          -393.296683          3.56            0.588374         -393.295745          3.61                0.01         
CONF550       -32.645972          3.43          -393.296598          3.61            0.587130         -393.295662          3.67                0.01         
CONF551       -32.646026          3.40          -393.296681          3.56            0.590165         -393.295740          3.62                0.01         
CONF552       -32.646045          3.39          -393.296819          3.48            0.597223         -393.295867          3.54                0.01         
CONF553       -32.646040          3.39          -393.296190          3.87            0.593842         -393.295244          3.93                0.00         
CONF554       -32.645961          3.44          -393.296736          3.53            0.588230         -393.295799          3.58                0.01         
CONF555       -32.645996          3.42          -393.297135          3.28            0.605920         -393.296170          3.35                0.01         
CONF556       -32.645964          3.44          -393.296594          3.62            0.587949         -393.295657          3.67                0.01         
CONF557       -32.645955          3.44          -393.297248          3.21            0.587469         -393.296312          3.26                0.01         
CONF558       -32.645992          3.42          -393.297018          3.35            0.610767         -393.296045          3.43                0.01         
CONF559       -32.645962          3.44          -393.297147          3.27            0.595391         -393.296199          3.33                0.01         
CONF560       -32.645967          3.44          -393.297108          3.29            0.599048         -393.296153          3.36                0.01         
CONF561       -32.645957          3.44          -393.296924          3.41            0.595090         -393.295975          3.47                0.01         
CONF562       -32.646016          3.41          -393.297008          3.36            0.599890         -393.296052          3.42                0.01         
CONF563       -32.645954          3.45          -393.296655          3.58            0.588870         -393.295717          3.63                0.01         
CONF564       -32.646005          3.41          -393.297253          3.20            0.598123         -393.296300          3.27                0.01         
CONF565       -32.645945          3.45          -393.297010          3.36            0.594601         -393.296063          3.41                0.01         
CONF566       -32.645942          3.45          -393.297006          3.36            0.594093         -393.296060          3.42                0.01         
CONF567       -32.645918          3.47          -393.296320          3.79            0.580500         -393.295394          3.83                0.00         
CONF568       -32.645926          3.46          -393.296729          3.53            0.591050         -393.295787          3.59                0.01         
CONF569       -32.645896          3.48          -393.296488          3.68            0.577422         -393.295567          3.73                0.01         
CONF570       -32.645892          3.48          -393.296370          3.76            0.577216         -393.295450          3.80                0.00         
CONF571       -32.645932          3.46          -393.296484          3.69            0.580268         -393.295559          3.73                0.01         
CONF572       -32.645956          3.44          -393.296929          3.41            0.595774         -393.295980          3.47                0.01         
CONF573       -32.645900          3.48          -393.296301          3.80            0.583743         -393.295371          3.85                0.00         
CONF574       -32.645892          3.48          -393.296301          3.80            0.583124         -393.295372          3.85                0.00         
CONF575       -32.645884          3.49          -393.296447          3.71            0.578767         -393.295525          3.75                0.01         
CONF576       -32.645894          3.48          -393.297240          3.21            0.589063         -393.296301          3.27                0.01         
CONF577       -32.646010          3.41          -393.296816          3.48            0.683061         -393.295727          3.63                0.01         
CONF578       -32.646001          3.42          -393.296628          3.60            0.679209         -393.295545          3.74                0.01         
CONF579       -32.645840          3.52          -393.296837          3.46            0.587102         -393.295901          3.52                0.01         
CONF580       -32.645822          3.53          -393.296338          3.78            0.580050         -393.295414          3.82                0.00         
CONF581       -32.645822          3.53          -393.296354          3.77            0.580130         -393.295430          3.81                0.00         
CONF582       -32.645833          3.52          -393.296397          3.74            0.591214         -393.295455          3.80                0.00         
CONF583       -32.645810          3.54          -393.296304          3.80            0.577173         -393.295384          3.84                0.00         
CONF584       -32.645880          3.49          -393.297147          3.27            0.587436         -393.296211          3.32                0.01         
CONF585       -32.645824          3.53          -393.296414          3.73            0.591323         -393.295472          3.79                0.00         
CONF586       -32.645817          3.53          -393.296434          3.72            0.591023         -393.295492          3.77                0.01         
CONF587       -32.645964          3.44          -393.296644          3.59            0.688400         -393.295547          3.74                0.01         
CONF588       -32.645958          3.44          -393.296575          3.63            0.690238         -393.295475          3.78                0.00         
CONF589       -32.645787          3.55          -393.296261          3.83            0.578970         -393.295338          3.87                0.00         
CONF590       -32.645939          3.45          -393.296436          3.72            0.679037         -393.295353          3.86                0.00         
CONF591       -32.645779          3.56          -393.296124          3.91            0.583143         -393.295195          3.96                0.00         
CONF592       -32.645771          3.56          -393.296188          3.87            0.583380         -393.295258          3.92                0.00         
CONF593       -32.645771          3.56          -393.296724          3.54            0.588021         -393.295787          3.59                0.01         
CONF594       -32.645772          3.56          -393.296531          3.66            0.588547         -393.295593          3.71                0.01         
CONF595       -32.645765          3.56          -393.296227          3.85            0.584530         -393.295296          3.90                0.00         
CONF596       -32.645749          3.57          -393.296254          3.83            0.585271         -393.295322          3.88                0.00         
CONF598       -32.645686          3.61          -393.296077          3.94            0.576337         -393.295158          3.98                0.00         
CONF599       -32.645755          3.57          -393.296496          3.68            0.651836         -393.295458          3.79                0.00         
CONF603       -32.645648          3.64          -393.296427          3.72            0.650535         -393.295391          3.84                0.00         
CONF612       -32.645587          3.68          -393.298818          2.22            0.645420         -393.297790          2.33                0.06         
CONF613       -32.645622          3.65          -393.297257          3.20            0.676034         -393.296180          3.34                0.01         
CONF614       -32.645628          3.65          -393.296629          3.59            0.681687         -393.295543          3.74                0.01         
CONF615       -32.645629          3.65          -393.296601          3.61            0.684368         -393.295510          3.76                0.01         
CONF616       -32.645626          3.65          -393.296635          3.59            0.684334         -393.295544          3.74                0.01         
CONF619       -32.645503          3.73          -393.296168          3.88            0.612649         -393.295192          3.96                0.00         
CONF622       -32.645508          3.73          -393.296220          3.85            0.612057         -393.295245          3.93                0.00         
CONF623       -32.645500          3.73          -393.296380          3.75            0.615065         -393.295400          3.83                0.00         
CONF624       -32.645611          3.66          -393.296574          3.63            0.686531         -393.295480          3.78                0.00         
CONF625       -32.645495          3.73          -393.296387          3.75            0.614119         -393.295409          3.83                0.00         
CONF629       -32.645489          3.74          -393.296455          3.70            0.624568         -393.295460          3.79                0.00         
CONF630       -32.645478          3.74          -393.296477          3.69            0.623966         -393.295483          3.78                0.01         
CONF631       -32.645536          3.71          -393.297213          3.23            0.661755         -393.296159          3.35                0.01         
CONF632       -32.645502          3.73          -393.296515          3.67            0.646107         -393.295485          3.78                0.01         
CONF634       -32.645493          3.73          -393.296562          3.64            0.646292         -393.295532          3.75                0.01         
CONF637       -32.645539          3.71          -393.296242          3.84            0.681249         -393.295157          3.98                0.00         
